2.099488e-02	3.797331e+12
3.082434e-01	1.179746e+01
2.890259e-02	-1.029814e+07
8.263678e-02	9.352415e+22
4.591497e-01	-4.933087e-06
6.439649e-01	1.778379e+08
8.361156e-01	-4.295854e+12
9.645209e-02	1.176155e-11
8.510578e-01	-1.260765e+08
1.935214e-02	-1.079128e+01
5.858976e-01	2.577387e+10
9.457294e-01	-1.821275e+06
6.500132e-01	5.377464e+14
9.326001e-01	-1.216196e+04
1.197057e-01	4.495773e-07
5.315352e-01	-8.391097e+12
8.998684e-01	-1.104855e-03
7.113174e-01	-3.801228e-05
8.140721e-01	-2.401124e+17
1.496515e-01	1.366826e-11
6.416500e-01	3.117801e+07
4.628125e-02	-1.502479e+09
2.319374e-01	1.025300e-03
1.621935e-01	-4.851336e+10
1.055531e-01	6.559415e+11
2.347634e-01	4.749616e+15
8.643317e-01	2.679035e+05
9.231926e-01	-4.136960e+11
2.974162e-01	-5.910934e+10
1.839321e-01	-1.438639e+04
7.382202e-01	-4.207468e+03
3.184111e-01	-1.676021e+05
4.921756e-01	-2.311659e+14
7.671228e-01	4.684696e+27
4.010478e-01	1.008093e+15
9.513253e-01	1.305792e+12
4.110877e-01	-2.320099e+18
2.371635e-01	-2.302207e+00
4.777739e-02	-6.234343e+11
2.621455e-01	-3.260053e-06
2.565156e-01	-2.004720e+15
6.336750e-01	-5.559108e+08
2.078749e-01	-2.738973e+13
9.065288e-01	-1.371202e+26
5.662751e-01	-7.213231e-09
3.275806e-01	-6.891415e+17
4.380640e-01	6.329966e+01
4.661435e-01	-1.881453e+07
3.889805e-02	1.074297e+09
2.521360e-01	-4.587535e+08
6.157950e-01	5.213556e+21
6.805481e-01	2.843135e+12
2.984173e-01	-3.040482e+03
8.477324e-01	4.698945e+01
8.427415e-01	-3.720878e-06
4.039704e-01	4.034848e+08
8.249581e-02	-6.717902e+14
7.070732e-01	-3.640943e+01
3.271630e-01	2.493168e+02
3.799120e-01	-8.865004e+20
8.910054e-01	5.269024e+12
6.538321e-02	-1.682248e+19
6.983231e-01	7.655440e+07
3.831809e-01	1.777726e+14
8.325060e-01	1.034590e+15
9.937090e-02	-1.948469e-08
3.345062e-01	3.637242e+11
2.435937e-01	-1.107457e+08
3.365344e-01	-4.248908e+16
3.822836e-01	-1.572740e-07
5.057392e-01	2.365390e+00
5.930500e-01	-3.454068e+03
1.595865e-02	1.629781e+03
7.136141e-01	2.534228e+01
4.995788e-01	-5.819414e+01
5.822338e-01	2.860439e+18
4.119476e-02	-2.527204e+07
9.376428e-01	-6.840032e+27
4.837732e-02	-5.686585e+06
8.009281e-02	-9.182388e+14
