2.957635e-01	1.985217e-01
5.148564e-01	1.899448e-01
2.108925e-01	2.195637e-01
5.264936e-02	2.115741e-01
1.145114e-01	2.102263e-01
6.013761e-01	2.055836e-01
6.719758e-01	2.043780e-01
1.016628e-02	1.919488e-01
7.264540e-01	1.612401e-01
9.458239e-01	1.849331e-01
9.860607e-01	1.914607e-01
5.908273e-01	1.951276e-01
9.699831e-01	1.946768e-01
4.685319e-01	1.967691e-01
5.542425e-01	1.951469e-01
8.867681e-01	2.192855e-01
7.267990e-01	2.180356e-01
8.352628e-01	1.856893e-01
7.163769e-01	1.611292e-01
2.127149e-01	1.475772e-01
9.197191e-02	1.888167e-01
3.973962e-01	1.787477e-01
9.252044e-01	1.893493e-01
4.476137e-01	1.628225e-01
3.051483e-01	2.350643e-01
3.637373e-01	2.302333e-01
7.147963e-01	2.009693e-01
6.765598e-01	2.008875e-01
5.611632e-02	2.284625e-01
6.792678e-01	1.779992e-01
1.582635e-02	2.331196e-01
3.518798e-01	1.840576e-01
1.941242e-01	1.952824e-01
2.267189e-01	1.832115e-01
4.045292e-01	1.573408e-01
3.086356e-01	1.708316e-01
8.280950e-01	1.662998e-01
7.650496e-02	1.801947e-01
3.188019e-01	2.028662e-01
5.545490e-01	1.754987e-01
2.232890e-02	2.020762e-01
3.048626e-01	1.769650e-01
1.453763e-01	1.892572e-01
9.923120e-01	1.810086e-01
7.733945e-01	2.042491e-01
6.996188e-01	1.918113e-01
8.790801e-01	1.744293e-01
5.001936e-01	1.865016e-01
5.348815e-01	1.582396e-01
5.954570e-01	2.018703e-01
7.129085e-01	1.737299e-01
6.268535e-01	1.508784e-01
9.928532e-01	2.134391e-01
6.381129e-01	2.126690e-01
7.446711e-02	2.115258e-01
2.980015e-01	2.357873e-01
1.850158e-03	1.959830e-01
7.892635e-01	1.882712e-01
9.745613e-01	1.688150e-01
5.796648e-02	2.219137e-01
4.685313e-01	1.858270e-01
9.903876e-01	2.150599e-01
4.098463e-01	1.778656e-01
6.626555e-01	1.843149e-01
2.171065e-01	1.842516e-01
8.143755e-01	1.456117e-01
9.712910e-01	2.127918e-01
4.520153e-02	1.942631e-01
8.908805e-01	1.979522e-01
2.900929e-01	2.215683e-01
5.997505e-01	1.795534e-01
9.132094e-01	1.596611e-01
5.949555e-01	1.995102e-01
7.451268e-01	1.865763e-01
9.055213e-01	1.948841e-01
3.683501e-01	2.146016e-01
4.447456e-01	1.807467e-01
7.846014e-01	2.129901e-01
8.685436e-01	1.921514e-01
9.796271e-01	1.889791e-01
3.800584e-01	1.666719e-01
5.814521e-01	1.746285e-01
6.064806e-01	2.196842e-01
3.729116e-01	1.877785e-01
2.195650e-01	2.183448e-01
6.809477e-01	2.150869e-01
6.709131e-01	1.838044e-01
2.214152e-01	1.837714e-01
4.702112e-01	1.445602e-01
6.454744e-01	2.390945e-01
2.793816e-01	1.557467e-01
9.387424e-01	2.143299e-01
6.358620e-01	2.012537e-01
6.892280e-01	1.909411e-01
6.013979e-01	1.714490e-01
8.529685e-01	1.809210e-01
5.036035e-01	1.786087e-01
5.726889e-01	1.630590e-01
8.981700e-01	1.630979e-01
3.944839e-01	1.547620e-01
8.627819e-01	2.087211e-01
4.979205e-01	1.582103e-01
3.076933e-01	2.234859e-01
4.577374e-01	1.555785e-01
2.430474e-01	1.805668e-01
2.132146e-01	1.815371e-01
8.260874e-01	1.514413e-01
